n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n;q_dual_time;q_dual_c;q_dual_s;q_dual__c/n;q_dual_s/n
6700;0.000700;107424.960938;46585.519531;16.033577;6.953063;0.001008;76798.460938;85608.000000;11.462457;12.777313;0.601072;11230097.000000;6699.000000;1676.133789;0.999851;0.000656;47863.679688;34694.761719;7.143833;5.178322
6800;0.000704;108152.937500;46392.058594;15.904844;6.822362;0.000991;78112.437500;87008.000000;11.487123;12.795294;0.627895;11564228.000000;6799.000000;1700.621704;0.999853;0.000641;48277.441406;34181.660156;7.099624;5.026715
6900;0.000722;109836.679688;47446.820312;15.918360;6.876351;0.001031;79394.382812;88408.000000;11.506432;12.812754;0.655680;11888814.000000;6899.000000;1723.016479;0.999855;0.000668;49435.199219;35745.820312;7.164522;5.180553
7000;0.000741;111969.796875;47276.960938;15.995686;6.753851;0.001078;80681.476562;89808.000000;11.525926;12.829714;0.686815;12215397.000000;6999.000000;1745.056763;0.999857;0.000687;50161.039062;35874.320312;7.165863;5.124903
7100;0.000795;113981.359375;49357.500000;16.053713;6.951761;0.001128;81967.781250;91208.000000;11.544758;12.846197;0.719974;12566990.000000;7099.000000;1769.998657;0.999859;0.000729;51052.601562;36297.578125;7.190507;5.112335
7200;0.000977;114827.921875;49156.738281;15.948322;6.827325;0.001110;83265.078125;92608.000000;11.564594;12.862223;0.751713;12929042.000000;7199.000000;1795.700317;0.999861;0.000713;52133.781250;37241.121094;7.240803;5.172378
7300;0.000764;117610.859375;50302.460938;16.111076;6.890748;0.001125;84549.320312;94008.000000;11.582099;12.877809;0.785734;13318152.000000;7299.000000;1824.404297;0.999863;0.000699;53041.578125;38100.960938;7.265970;5.219310
7400;0.000750;120547.203125;51068.921875;16.290163;6.901206;0.001094;85840.578125;95408.000000;11.600079;12.892973;0.817257;13690824.000000;7399.000000;1850.111328;0.999865;0.000703;53419.878906;38478.398438;7.218903;5.199784
7500;0.000754;122344.882812;51922.601562;16.312651;6.923013;0.001088;87147.703125;96808.000000;11.619694;12.907733;0.849985;14076073.000000;7499.000000;1876.809692;0.999867;0.000704;54016.078125;38598.000000;7.202144;5.146400
7600;0.000802;122494.421875;52893.859375;16.117687;6.959718;0.001125;88446.640625;98208.000000;11.637715;12.922105;0.883698;14406432.000000;7599.000000;1895.583130;0.999868;0.000738;55439.921875;40375.921875;7.294726;5.312621
7700;0.000800;126325.882812;53135.878906;16.405958;6.900764;0.001123;89740.937500;99608.000000;11.654668;12.936104;0.918218;14807785.000000;7699.000000;1923.088989;0.999870;0.000733;55714.398438;40087.339844;7.235636;5.206148
